topic_id,role,num_utterances,num_tokens,uncertainty_count,uncertainty_rate,strong_modality_count,strong_modality_rate,weak_modality_count,weak_modality_rate,top_words,top_bigrams,nrc_anger,nrc_anticipation,nrc_disgust,nrc_fear,nrc_joy,nrc_negative,nrc_positive,nrc_sadness,nrc_surprise,nrc_trust,emfd_authority_p,emfd_authority_sent,emfd_care_p,emfd_care_sent,emfd_fairness_p,emfd_fairness_sent,emfd_loyalty_p,emfd_loyalty_sent,emfd_sanctity_p,emfd_sanctity_sent
climate_change_hoax,conspiracy,30,565,7,0.012389380530973451,0,0.0,3,0.005309734513274336,"climate:25, change:18, control:11, global:9, environmental:9, narrative:7, insistence:7, political:7, policies:6, like:6, genuine:6, current:5, convenient:5, power:5, ipcc's:5, serves:4, justification:4, governmental:4, impact:4, agenda:4, often:4, consistent:4, wealth:4, solutions:4, increased:4","climate_change:18, change_narrative:6, current_climate:4, narrative_serves:4, serves_convenient:4, convenient_justification:4, governmental_control:4, heavily_influenced:4, influenced_political:4, change_science:4, justification_expanding:3, expanding_governmental:3, control_implementing:3, global_elites:3, insistence_specific:3, specific_often:3, technologies_like:3, genuine_environmental:3, control_populations:3, ipcc's_conclusions:3",0.008849557522123894,0.019469026548672566,0.007079646017699115,0.04601769911504425,0.02654867256637168,0.03893805309734513,0.09911504424778761,0.008849557522123894,0.008849557522123894,0.06017699115044248,0.10499096467198378,-0.001122352445947189,0.11466156334257056,-0.04809357340233548,0.11305489446484021,-0.016099541608910806,0.09894522500107808,0.02768279192393043,0.08883056808388622,-0.022990189174798854
climate_change_hoax,scientist,30,746,7,0.00938337801608579,3,0.004021447721179625,3,0.004021447721179625,"climate:30, change:23, evidence:20, scientific:20, political:14, complex:11, control:10, based:10, policies:9, overlooks:9, global:9, attributing:8, environmental:8, solely:8, policy:7, influence:7, issue:7, human:7, necessary:7, primarily:6, economic:6, consensus:6, manufactured:6, crisis:6, conclusions:6","climate_change:23, manufactured_crisis:6, 'net_zero':6, global_warming:6, claim_climate:5, lacks_sufficient:5, sufficient_evidence:5, scientific_consensus:5, complex_issue:5, political_agendas:4, change_complex:4, zero'_goal:4, goal_based:4, based_scientific:4, scientific_assessments:4, assessments_necessary:4, necessary_emissions:4, emissions_reductions:4, reductions_limit:4, limit_global:4",0.0160857908847185,0.01876675603217158,0.005361930294906166,0.05093833780160858,0.014745308310991957,0.04691689008042895,0.09919571045576407,0.006702412868632708,0.010723860589812333,0.07506702412868632,0.10056611075627958,-0.03196553474850562,0.11196261400683795,-0.08218563333027842,0.11412290734822803,-0.020426493277602313,0.09939907804339286,0.0030185813392039668,0.08490459931320843,-0.05794789389597238
covid_vaccine_microchips,conspiracy,30,557,12,0.02154398563734291,0,0.0,0,0.0,"surveillance:19, vaccines:15, covid:13, insistence:12, governments:12, vaccine:9, tracking:9, control:9, public:8, health:8, ignores:8, pattern:7, scientific:7, development:6, rapid:6, rollout:6, technology:6, technologies:5, agent:5, digital:5, concerns:4, historical:4, microchips:4, capabilities:4, vaccines':4","covid_vaccines:8, public_health:6, scientific_agent:5, surveillance_technologies:4, covid_vaccines':4, rapid_rollout:4, population_tracking:4, tracking_control:4, surveillance_capabilities:3, rise_surveillance:3, insistence_vaccines:3, vaccines_solely:2, solely_public:2, conveniently_ignores:2, sophisticated_surveillance:2, beyond_immunity:2, insistence_dismissing:2, concerns_vaccine:2, mirroring_historical:2, historical_instances:2",0.019748653500897665,0.03052064631956912,0.008976660682226212,0.059245960502693,0.012567324955116697,0.05206463195691203,0.11131059245960502,0.012567324955116697,0.03052064631956912,0.0466786355475763,0.10977019545048834,-0.007243035492867981,0.10779856745689416,-0.07818904095355665,0.1173234585948138,-0.029401866862567377,0.10200296073129105,-0.0023028197760021707,0.08761353185749177,-0.013091088858829078
covid_vaccine_microchips,scientist,30,679,7,0.010309278350515464,2,0.0029455081001472753,2,0.0029455081001472753,"vaccines:29, covid:23, evidence:23, tracking:18, surveillance:18, contain:15, microchips:15, claim:13, control:13, health:12, concerns:9, vaccine:9, acknowledging:9, population:9, motion:7, global:7, data:6, unsupported:6, technologies:6, technology:6, within:6, digital:6, address:6, designed:6, rapid:6","covid_vaccines:21, vaccines_contain:15, contain_microchips:13, tracking_control:10, population_tracking:8, claim_covid:7, microchips_tracking:6, surveillance_technologies:6, microchips_designed:6, designed_population:6, global_health:6, motion_covid:5, within_vaccines:5, conspiracy_theories:4, acknowledging_potential:4, control_unsupported:4, rapid_rollout:4, vaccines_driven:4, address_global:4, health_crisis:4",0.010309278350515464,0.03829160530191458,0.0014727540500736377,0.05891016200294551,0.007363770250368188,0.055964653902798235,0.10309278350515463,0.004418262150220913,0.022091310751104567,0.03829160530191458,0.10009314401193455,-0.042723386780450595,0.10595491263372322,-0.09085240925664627,0.12223014330152605,-0.05096848557206475,0.0944520588141494,-0.011831487881275606,0.08676458657752219,-0.07723318264387596
cryptocurrency_control,conspiracy,30,550,8,0.014545454545454545,0,0.0,6,0.01090909090909091,"control:23, central:22, financial:21, bank:16, digital:16, currencies:15, privacy:14, surveillance:13, cbdcs:11, designed:11, finances:11, personal:10, institutions:9, scientific:9, agent:8, governments:8, eliminate:7, pattern:6, individual:6, system:6, design:6, consistently:5, banks:5, incentives:5, create:5","central_bank:16, bank_digital:15, digital_currencies:15, control_personal:10, personal_finances:10, financial_privacy:9, scientific_agent:8, currencies_designed:8, eliminate_financial:7, privacy_central:6, central_banks:5, finances_eliminate:5, currencies_cbdcs:4, cbdcs_aren:4, aren_modernization:4, control_individual:4, designed_create:4, create_system:4, system_control:4, finances_institutions:4",0.02,0.012727272727272728,0.0036363636363636364,0.04,0.023636363636363636,0.02909090909090909,0.08545454545454545,0.00909090909090909,0.007272727272727273,0.10909090909090909,0.10631658143722625,-0.03389569183637238,0.10861628812613519,-0.0547621304200825,0.1077422925971602,-0.02418478237540277,0.09128489473255387,-0.048458623192251735,0.08441297202880278,-0.03855004255686478
cryptocurrency_control,scientist,30,746,28,0.03753351206434316,0,0.0,19,0.02546916890080429,"control:28, privacy:25, cbdcs:21, central:20, design:20, financial:17, designed:16, total:16, government:15, potential:13, surveillance:12, bank:11, currencies:11, digital:10, specific:10, finances:9, requires:8, evidence:8, choices:8, claim:7, historical:7, necessarily:7, enable:7, personal:7, eliminate:7","government_control:14, total_government:12, central_bank:11, financial_privacy:10, bank_digital:9, digital_currencies:7, enable_total:7, control_personal:7, personal_finances:7, finances_eliminate:7, eliminate_financial:7, central_banks:7, design_choices:7, designed_total:6, designed_enable:6, privacy_design:6, alternative_explanations:5, design_functionality:5, depend_specific:5, implemented_central:5",0.01876675603217158,0.022788203753351208,0.010723860589812333,0.049597855227882036,0.006702412868632708,0.06166219839142091,0.06300268096514745,0.005361930294906166,0.006702412868632708,0.06702412868632708,0.09757751921984023,-0.031192110049180738,0.10453697334862018,-0.0450108398209985,0.10749043902366573,-0.02154832677843464,0.08727284564740462,-0.036147849539889344,0.0848181720209161,-0.05878209318894126
deep_state,conspiracy,40,778,14,0.017994858611825194,3,0.0038560411311053984,1,0.0012853470437017994,"policy:25, control:23, deep:20, state's:18, influence:17, agencies:15, intelligence:14, evident:13, interests:13, elected:12, power:12, scientific:12, agent:12, government:12, consistent:12, insistence:8, ignores:8, regardless:8, systemic:8, incentives:8, democratic:7, bureaucratic:7, bureaucrats:6, officials':6, pattern:6","deep_state's:18, intelligence_agencies:13, scientific_agent:12, state's_influence:11, government_policy:9, control_government:8, systemic_incentives:7, state's_control:7, policy_evident:7, influence_evident:6, control_deep:6, evident_consistent:6, elected_officials':6, 'deep_state':5, elected_officials:5, consistent_interests:5, interests_bureaucrats:5, bureaucrats_intelligence:5, bureaucratic_interests:5, regardless_elected:4",0.021850899742930592,0.015424164524421594,0.007712082262210797,0.05141388174807198,0.02442159383033419,0.08097686375321336,0.13367609254498714,0.012853470437017995,0.006426735218508998,0.12339331619537275,0.11765918824179505,0.007641264163715969,0.10027748022610716,-0.07596622354871226,0.11648917278077725,0.027850541213320208,0.1113459816905602,0.016018952326379236,0.08397227328166923,0.04167162288409074
deep_state,scientist,40,878,19,0.02164009111617312,2,0.002277904328018223,4,0.004555808656036446,"policy:37, 'deep:33, state':33, evidence:27, control:19, attributing:16, controlling:15, government:15, lacks:14, bureaucratic:14, relies:12, interests:12, elected:11, agencies:10, influence:10, requires:9, officials:9, consistent:8, outcomes:8, acknowledging:7, intelligence:7, demonstrating:7, solely:7, examples:7, concrete:7","'deep_state':33, government_policy:12, state'_controlling:11, evidence_relies:9, controlling_government:9, state'_requires:8, elected_officials:8, intelligence_agencies:7, requires_demonstrating:6, policy_outcomes:6, policy_lacks:6, policy_supported:6, bureaucrats_intelligence:6, opponent_argues:6, attributing_policy:5, relies_anecdotal:5, concrete_evidence:5, unified_'deep:4, lacks_sufficient:4, sufficient_evidence:4",0.01366742596810934,0.022779043280182234,0.011389521640091117,0.0387243735763098,0.011389521640091117,0.06719817767653759,0.09908883826879271,0.0056947608200455585,0.0011389521640091116,0.09225512528473805,0.11733451616315442,-0.012747037350664792,0.10079262632834567,-0.07545034687045393,0.12532174933670542,-0.004105118046650288,0.1102373997906763,-0.0001873419445408262,0.09153395538536296,-0.01378000774795391
election_fraud,conspiracy,35,650,26,0.04,1,0.0015384615384615385,6,0.009230769230769232,"voting:27, electronic:26, manipulation:22, machines:17, election:13, powerful:12, elites:12, insistence:10, designed:8, anomalies:8, inherent:7, lack:7, proof:6, due:6, opacity:6, pattern:5, system:5, integrity:5, ignores:5, systems:5, vulnerabilities:5, software:5, simply:4, vulnerable:4, machine:4","electronic_voting:26, voting_machines:17, powerful_elites:12, manipulation_powerful:8, due_inherent:5, voting_machine:4, scientific_agent:4, elites_due:4, lack_transparency:4, voting_systems:4, systematically_designed:3, election_integrity:3, inherent_design:3, transparency_electronic:3, election_results:3, machines_facilitate:3, proprietary_software:3, machines_aren't:2, aren't_simply:2, simply_vulnerable:2",0.06615384615384616,0.036923076923076927,0.027692307692307693,0.07846153846153846,0.02923076923076923,0.10615384615384615,0.10923076923076923,0.027692307692307693,0.018461538461538463,0.10923076923076923,0.11749720028136051,-0.04260831848769751,0.11048885537408176,-0.08697829155399468,0.13836236649224964,-0.06054719747840923,0.10938767141833546,-0.06814179753075746,0.10681315789531577,-0.04607980698253526
election_fraud,scientist,35,812,42,0.05172413793103448,0,0.0,19,0.023399014778325122,"manipulation:35, electronic:25, evidence:25, voting:24, systems:19, claim:16, vulnerabilities:13, machines:13, potential:12, election:12, elites:11, designed:10, acknowledging:9, relies:8, requires:8, may:8, attributing:7, security:7, anomalies:7, powerful:7, could:7, explanations:6, measures:6, systemic:6, issues:6","electronic_voting:24, voting_machines:13, voting_systems:10, claim_electronic:8, powerful_elites:7, potential_vulnerabilities:6, alternative_explanations:5, acknowledging_potential:4, designed_manipulation:4, requires_demonstrating:4, specific_evidence:4, security_measures:4, machines_may:4, manipulation_election:4, election_results:4, results_powerful:4, relies_speculation:4, machines_systematically:3, systematically_designed:3, lacks_sufficient:3",0.07758620689655173,0.02586206896551724,0.020935960591133004,0.07635467980295567,0.014778325123152709,0.10714285714285714,0.09236453201970443,0.023399014778325122,0.003694581280788177,0.05788177339901478,0.10618401285213483,-0.02693211147484826,0.10147798667837658,-0.12411325896883701,0.1358066172667136,-0.05554708209205343,0.09875566782372325,-0.029488003860131923,0.09609780332429577,-0.07439790077262586
federal_reserve,conspiracy,39,764,9,0.011780104712041885,0,0.0,1,0.0013089005235602095,"federal:33, reserve:18, private:16, banks:15, reserve's:15, economic:13, public:11, structure:11, financial:11, institutions:11, policies:11, citizens:10, pattern:8, consistently:8, interests:8, interest:8, ordinary:7, benefit:7, wealth:7, consistent:6, system:6, like:6, prioritizing:5, member:5, isn:5","federal_reserve:18, federal_reserve's:15, ordinary_citizens:7, financial_institutions:6, member_banks:5, citizens_federal:4, main_street:4, conflicts_interest:4, reserve's_hybrid:4, hybrid_structure:4, independent_body:3, operates_private:3, private_cartel:3, cartel_prioritizing:3, prioritizing_profits:3, profits_member:3, banks_economic:3, citizens_pattern:3, reserve_repeated:3, reserve's_structure:3",0.028795811518324606,0.03534031413612566,0.005235602094240838,0.02617801047120419,0.02225130890052356,0.07591623036649214,0.14790575916230367,0.01963350785340314,0.009162303664921465,0.07591623036649214,0.10976664077834591,-0.054231843183401796,0.11191409467998331,-0.060544076564007426,0.13595688773147183,-0.0027338878431846787,0.10701289470235203,0.007889370506433208,0.09246221752351368,-0.04460140916977263
federal_reserve,scientist,39,790,15,0.0189873417721519,0,0.0,8,0.010126582278481013,"federal:34, economic:22, reserve:21, structure:18, evidence:14, reserve's:13, economy:11, policies:11, manipulating:10, interest:10, private:10, stability:9, attributing:9, claim:8, benefit:8, manipulation:8, mandate:8, elites:7, requires:7, conflicts:7, outcomes:7, due:7, inherent:7, lacks:6, public:6","federal_reserve:21, federal_reserve's:13, manipulating_economy:10, economic_stability:7, reserve_structure:7, favor_certain:6, private_cartel:6, economy_benefit:5, lacks_sufficient:5, sufficient_evidence:5, attributing_solely:5, structure_presents:5, potential_conflicts:5, conflicts_interest:5, reserve's_policies:5, broader_economic:4, alternative_explanations:4, presents_potential:4, requires_demonstrating:4, maintain_economic:4",0.02278481012658228,0.024050632911392405,0.005063291139240506,0.026582278481012658,0.010126582278481013,0.06835443037974684,0.13164556962025317,0.015189873417721518,0.006329113924050633,0.0810126582278481,0.1024179967611733,-0.04901515307777757,0.11403473785826505,-0.045031586169875765,0.13211989368586627,-0.010349871315264278,0.10255520341650595,0.030557042338180972,0.08860076640556867,-0.034452211040938846
flat_earth,conspiracy,31,523,10,0.019120458891013385,0,0.0,0,0.0,"earth:19, space:19, agencies:17, deception:12, spherical:11, narrative:11, insistence:10, shape:9, evidence:8, scientific:7, worldwide:7, earth's:7, anomalies:6, data:5, model:5, massive:5, lack:5, carefully:4, constructed:4, illusion:4, control:4, persistent:4, like:4, consistent:4, coordinated:4","space_agencies:17, spherical_earth:11, agencies_worldwide:7, carefully_constructed:4, earth's_shape:4, earth_narrative:4, insistence_spherical:3, earth_carefully:3, constructed_illusion:3, illusion_maintained:3, maintained_space:3, insistence_dismissing:3, worldwide_involved:3, involved_massive:3, massive_coordinated:3, coordinated_deception:3, unexplained_phenomena:3, scientific_agent:3, agencies_control:2, globe_model:2",0.01338432122370937,0.032504780114722756,0.0076481835564053535,0.019120458891013385,0.009560229445506692,0.08795411089866156,0.11854684512428298,0.028680688336520075,0.009560229445506692,0.06883365200764818,0.12163676787667003,0.015194399023882806,0.09832290762353538,-0.07639520127731672,0.11744273813118311,-0.03642149259486693,0.10754883015572646,0.04055088351271103,0.09676352610585173,-0.022603768515371197
flat_earth,scientist,31,668,7,0.010479041916167664,0,0.0,0,0.0,"evidence:30, earth:24, spherical:16, space:14, deception:13, claim:12, shape:12, agencies:12, independent:11, satellite:11, data:10, supported:9, including:9, acknowledging:8, conspiracy:8, lines:8, lack:7, systemic:7, flat:7, multiple:7, institutional:6, coordinated:6, attributing:6, model:6, earth's:6","space_agencies:12, including_satellite:9, spherical_earth:8, lines_evidence:8, evidence_including:7, coordinated_deception:6, supported_multiple:6, independent_lines:6, spherical_shape:6, global_conspiracy:5, satellite_technology:5, shape_earth:5, earth_supported:5, multiple_independent:5, time_zones:5, stellar_parallax:5, flat_earth:4, earth_model:4, agencies_worldwide:4, earth's_shape:4",0.008982035928143712,0.03293413173652695,0.0074850299401197605,0.0374251497005988,0.008982035928143712,0.0718562874251497,0.1497005988023952,0.014970059880239521,0.0029940119760479044,0.05688622754491018,0.10963778492988033,-0.02409811746420283,0.09755235265651994,-0.06643035989564929,0.11692014299314889,-0.05194290281099465,0.10463256435019007,0.024903966900703838,0.08620176350101436,-0.07985646178058074
fluoride_water,conspiracy,38,692,11,0.015895953757225433,0,0.0,0,0.0,"fluoridation:29, health:27, water:25, control:20, public:19, population:16, scientific:10, pattern:10, agent:8, fluoride:8, dental:8, tactic:7, government:7, less:6, neurological:6, subtly:6, cognitive:6, maintaining:5, historical:5, consistent:5, concerns:5, systemic:5, program:5, isn:5, measure:4","water_fluoridation:25, public_health:18, control_population:9, scientific_agent:8, dental_health:7, fluoridation_government:5, government_tactic:5, health_measure:4, fluoridation_subtle:4, cognitive_function:4, tactic_control:4, population_making:4, making_compliant:4, compliant_less:4, less_intellectually:4, intellectually_capable:4, anomalies_surrounding:3, neurological_effects:3, control_populations:3, social_control:3",0.023121387283236993,0.04190751445086705,0.015895953757225433,0.044797687861271675,0.008670520231213872,0.0708092485549133,0.13728323699421965,0.014450867052023121,0.010115606936416185,0.049132947976878616,0.10842458102499836,-0.010804205491765315,0.12170828899346336,-0.07953027395696598,0.11461332442610431,-0.03175258116827016,0.09778054445230673,0.02201348009944864,0.09872281466585582,-0.04172349335144381
fluoride_water,scientist,38,759,17,0.022397891963109356,0,0.0,0,0.0,"water:32, fluoridation:32, health:29, evidence:18, public:17, control:17, claim:15, deliberate:15, lacks:14, population:14, program:11, cognitive:11, scientific:11, acknowledging:10, relies:10, tooth:10, decay:10, reduce:9, function:9, research:9, reducing:9, potential:8, requires:8, aimed:8, benefits:8","water_fluoridation:28, public_health:17, claim_water:11, fluoridation_deliberate:10, tooth_decay:10, cognitive_function:9, reducing_tooth:9, reduce_cognitive:8, fluoridation_public:8, deliberate_program:7, program_reduce:7, function_increase:7, aimed_reducing:7, social_control:6, evidence_relies:6, dental_health:6, health_intervention:5, historical_context:5, increase_population:5, population_compliance:5",0.011857707509881422,0.03293807641633729,0.00922266139657444,0.0461133069828722,0.00922266139657444,0.077733860342556,0.17654808959156784,0.034255599472990776,0.0,0.057971014492753624,0.09965819415523161,-0.004904389026664812,0.13079885045064069,-0.06135757218009915,0.1233607811198457,0.0018321935465209136,0.09916810260252762,0.058649809074514635,0.10223671692603016,-0.05836823815379635
food_additives,conspiracy,35,666,16,0.024024024024024024,1,0.0015015015015015015,7,0.010510510510510511,"additives:23, regulatory:22, food:21, industry:21, approval:17, health:16, public:13, agencies:13, system:12, harm:10, scientific:9, systemic:9, pattern:8, process:8, agent:7, potential:7, harmful:7, isn:6, medical:6, designed:6, industries:6, chronic:5, approvals:5, diseases:5, profit:5","food_additives:16, regulatory_agencies:13, public_health:12, scientific_agent:7, approval_process:7, approval_food:6, medical_industry:5, industry_benefits:4, preventative_health:4, process_food:4, harm_public:4, revolving_door:4, door_regulatory:4, agencies_industry:4, creates_systemic:4, systemic_incentive:4, leading_potential:4, additives_isn:3, isn_public:3, maintaining_profitable:3",0.021021021021021023,0.036036036036036036,0.025525525525525526,0.08708708708708708,0.03903903903903904,0.11711711711711711,0.16666666666666666,0.03303303303303303,0.012012012012012012,0.10510510510510511,0.1030106286043737,0.023884070138740866,0.12541728513227546,-0.031122885025198554,0.11499503608761746,0.020561333744914173,0.10801989321894291,0.022603883032761278,0.09406258955532039,-0.0607189297447257
